client_id,birth_date,sex,region,city,lat,lon,city_id,home_ip
329,1989-11-27,male,Бурятия,Улан-Удэ,51.8334378,107.5841511,11,2.60.1.54
330,1969-07-30,female,Ростовская,Таганрог,47.2094907,38.935154,65,2.60.1.55
331,1967-02-24,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.56
332,2003-07-19,male,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.1.57
333,1996-10-12,male,Саратовская,Саратов,51.530376,45.9530257,38,2.60.1.58
334,1994-10-25,male,Курская,Курск,51.7303391,36.1926448,32,2.60.1.59
335,1992-07-15,female,Оренбургская,Оренбург,51.7875191,55.1017379,73,2.60.1.60
336,1989-02-04,female,Смоленская,Смоленск,54.7867168,31.8153366,39,2.60.1.61
337,1982-05-02,male,Смоленская,Смоленск,54.7867168,31.8153366,39,2.60.1.62
338,1976-06-12,female,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.1.63
339,1991-07-24,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.64
340,1995-08-13,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.65
341,2002-03-10,male,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.1.66
342,1997-06-24,female,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.1.67
343,1944-11-12,male,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.1.68
344,1988-07-09,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.1.69
345,1978-12-01,male,Свердловская,Нижний Тагил,57.9101038,59.9813242,17,2.60.1.70
346,1985-10-27,female,Свердловская,Нижний Тагил,57.9101038,59.9813242,17,2.60.1.71
347,1984-12-06,male,Мурманская,Мурманск,69.0076958,33.0686019,71,2.60.1.72
348,1978-01-18,female,Мурманская,Мурманск,69.0076958,33.0686019,71,2.60.1.73
349,1952-05-20,female,Смоленская,Смоленск,54.7867168,31.8153366,39,2.60.1.74
350,1950-03-27,female,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.1.75
351,1998-04-25,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.76
352,1965-08-21,male,Крым,Симферополь,44.9482645,34.100117,56,2.60.1.77
353,1990-10-20,male,Хабаровский,Комсомольск-на-Амуре,50.550011,137.0079286,7,2.60.1.78
354,1947-04-21,female,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.1.79
355,1955-05-25,male,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.1.80
356,2004-11-30,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.81
357,2004-03-23,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.82
358,1984-06-19,female,Хабаровский,Комсомольск-на-Амуре,50.550011,137.0079286,7,2.60.1.83
359,1995-02-10,male,Воронежская,Воронеж,51.6592378,39.1968284,66,2.60.1.84
360,1968-04-20,male,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.1.85
361,2002-05-19,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.1.86
362,1975-04-21,female,Кировская,Киров,58.6035313,49.6679219,35,2.60.1.87
363,1967-06-25,male,Кировская,Киров,58.6035313,49.6679219,35,2.60.1.88
364,1967-11-29,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.1.89
365,1955-01-03,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.90
366,1961-11-04,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.91
367,1988-08-27,female,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.1.92
368,1993-10-08,male,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.1.93
369,1955-10-31,female,Хабаровский,Комсомольск-на-Амуре,50.550011,137.0079286,7,2.60.1.94
370,1980-12-29,female,Мурманская,Мурманск,69.0076958,33.0686019,71,2.60.1.95
371,1967-07-10,male,Вологодская,Череповец,59.1269214,37.9092243,4,2.60.1.96
372,1957-03-28,male,Чеченская,Грозный,43.3179243,45.6981102,34,2.60.1.97
373,1961-02-21,male,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.1.98
374,1992-06-07,male,Орловская,Орёл,52.9672573,36.0696479,26,2.60.1.99
375,1994-09-23,female,Тверская,Тверь,56.8585396,35.9117898,61,2.60.1.100
376,1998-01-02,female,Башкортостан,Стерлитамак,53.6302498,55.9315707,14,2.60.1.101
378,2003-05-09,male,Приморский,Владивосток,43.1163807,131.882348,50,2.60.1.102
379,2006-10-06,female,Приморский,Владивосток,43.1163807,131.882348,50,2.60.1.103
380,1998-01-13,male,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.1.104
381,2002-01-20,female,Оренбургская,Оренбург,51.7875191,55.1017379,73,2.60.1.105
382,2003-06-24,male,Оренбургская,Оренбург,51.7875191,55.1017379,73,2.60.1.106
383,1964-05-10,female,Ульяновская,Ульяновск,54.3080674,48.3748717,15,2.60.1.107
384,1960-10-01,male,Ульяновская,Ульяновск,54.3080674,48.3748717,15,2.60.1.108
385,1973-03-18,male,Курганская,Курган,55.4443448,65.3161339,45,2.60.1.109
386,2005-08-15,male,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.1.110
387,1952-05-30,male,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.1.111
388,1975-10-24,female,Пермский,Пермь,58.0103211,56.2341778,36,2.60.1.112
389,1999-06-24,female,Алтайский,Барнаул,53.3481145,83.7798362,47,2.60.1.113
390,2002-01-21,female,Алтайский,Барнаул,53.3481145,83.7798362,47,2.60.1.114
391,1958-05-16,female,Алтайский,Барнаул,53.3481145,83.7798362,47,2.60.1.115
392,1975-03-26,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.1.116
393,1981-08-25,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.1.117
394,1949-05-12,female,Челябинская,Челябинск,55.1603659,61.4007858,52,2.60.1.118
395,1944-06-28,male,Челябинская,Челябинск,55.1603659,61.4007858,52,2.60.1.119
396,1945-04-26,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.120
397,1955-03-21,male,Калининградская,Калининград,54.7073218,20.5072458,75,2.60.1.121
398,1950-03-20,female,Тверская,Тверь,56.8585396,35.9117898,61,2.60.1.122
399,1977-04-08,male,Курганская,Курган,55.4443448,65.3161339,45,2.60.1.123
400,1958-12-21,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.124
401,1953-11-13,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.125
402,1968-12-18,male,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.1.126
403,1998-05-20,female,Астраханская,Астрахань,46.3655808,48.0559979,42,2.60.1.127
404,1992-04-13,male,Астраханская,Астрахань,46.3655808,48.0559979,42,2.60.1.128
405,1959-10-13,female,Ростовская,Таганрог,47.2094907,38.935154,65,2.60.1.129
406,2002-05-09,male,Пермский,Пермь,58.0103211,56.2341778,36,2.60.1.130
407,2000-05-20,female,Оренбургская,Оренбург,51.7875191,55.1017379,73,2.60.1.131
408,2003-02-16,female,Кировская,Киров,58.6035313,49.6679219,35,2.60.1.132
409,1950-06-12,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.1.133
410,1987-12-14,male,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.1.134
411,1966-04-08,female,Свердловская,Нижний Тагил,57.9101038,59.9813242,17,2.60.1.135
412,1969-04-11,male,Свердловская,Нижний Тагил,57.9101038,59.9813242,17,2.60.1.136
413,1997-11-12,female,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.1.137
414,1972-10-12,female,Омская,Омск,54.9848136,73.3674638,46,2.60.1.138
415,1970-03-26,male,Омская,Омск,54.9848136,73.3674638,46,2.60.1.139
416,1957-10-01,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.140
417,1955-06-04,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.141
418,1991-10-07,male,Челябинская,Магнитогорск,53.4071891,58.9791432,28,2.60.1.142
419,1995-10-01,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.1.143
420,2003-03-07,male,Рязанская,Рязань,54.625457,39.7359992,18,2.60.1.144
421,1990-07-25,male,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.1.145
422,1971-12-01,male,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.1.146
423,1982-06-17,male,Северная Осетия - Алания,Владикавказ,43.0205039,44.6819383,37,2.60.1.147
424,1972-10-01,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.148
425,1973-02-05,male,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.1.149
426,1962-05-26,male,Татарстан,Казань,55.7943877,49.1115312,72,2.60.1.150
427,1966-09-08,female,Татарстан,Казань,55.7943877,49.1115312,72,2.60.1.151
428,1944-11-09,female,Алтайский,Барнаул,53.3481145,83.7798362,47,2.60.1.152
429,2006-01-14,female,Приморский,Владивосток,43.1163807,131.882348,50,2.60.1.153
430,1945-07-22,male,Смоленская,Смоленск,54.7867168,31.8153366,39,2.60.1.154
431,1952-09-24,female,Марий Эл,Йошкар-Ола,56.6343763,47.8998445,24,2.60.1.155
432,1977-03-20,female,Краснодарский,Краснодар,45.040235,38.9760801,59,2.60.1.156
433,1980-02-01,male,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.1.157
434,1968-01-24,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.1.158
435,1992-10-16,male,Иркутская,Братск,56.1513951,101.6339892,20,2.60.1.159
436,1980-06-08,male,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.1.160
437,1945-01-10,female,Бурятия,Улан-Удэ,51.8334378,107.5841511,11,2.60.1.161
438,1963-09-22,male,Курская,Курск,51.7303391,36.1926448,32,2.60.1.162
439,1993-09-06,female,Дагестан,Махачкала,42.9848572,47.5046303,51,2.60.1.163
440,1995-07-01,female,Ульяновская,Ульяновск,54.3080674,48.3748717,15,2.60.1.164
441,1984-09-07,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.165
442,1996-12-09,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.166
443,1996-12-13,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.167
444,1985-07-26,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.1.168
445,1972-04-20,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.169
446,1977-03-13,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.170
447,1971-08-29,male,Владимирская,Владимир,56.1281561,40.4082995,23,2.60.1.171
448,1995-08-09,female,Волгоградская,Волжский,48.7978483,44.7462417,77,2.60.1.172
450,1978-11-21,male,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.1.173
451,2004-04-07,male,Карелия,Петрозаводск,61.78909,34.3596263,12,2.60.1.174
452,1978-10-16,female,Самарская,Тольятти,53.5206438,49.389461,55,2.60.1.175
453,1994-07-10,male,Костромская,Кострома,57.8029445,40.9907282,67,2.60.1.176
454,1974-06-09,female,Саратовская,Саратов,51.530376,45.9530257,38,2.60.1.177
455,1945-07-20,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.1.178
456,1965-02-21,male,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.1.179
457,1975-09-20,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.1.180
458,1986-07-18,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.1.181
459,1992-07-16,female,Курская,Курск,51.7303391,36.1926448,32,2.60.1.182
461,1995-08-07,female,Самарская,Самара,53.1951657,50.1067691,68,2.60.1.183
462,1995-12-15,male,Башкортостан,Стерлитамак,53.6302498,55.9315707,14,2.60.1.184
463,1969-03-30,male,Саратовская,Саратов,51.530376,45.9530257,38,2.60.1.185
464,1984-07-23,female,Марий Эл,Йошкар-Ола,56.6343763,47.8998445,24,2.60.1.186
465,1977-08-26,male,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.1.187
466,1972-11-12,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.188
467,1975-04-11,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.189
468,1984-04-20,male,Татарстан,Казань,55.7943877,49.1115312,72,2.60.1.190
469,1995-10-07,female,Краснодарский,Краснодар,45.040235,38.9760801,59,2.60.1.191
470,1979-04-15,female,Вологодская,Вологда,59.2484186,39.8356461,30,2.60.1.192
471,2002-01-05,male,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.1.193
472,2006-12-21,male,Пермский,Пермь,58.0103211,56.2341778,36,2.60.1.194
473,1964-09-18,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.195
474,1974-05-25,male,Омская,Омск,54.9848136,73.3674638,46,2.60.1.196
476,1972-05-25,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.197
477,1979-07-14,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.198
478,2003-06-15,male,Липецкая,Липецк,52.6103027,39.5946266,21,2.60.1.199
479,1972-08-13,male,Бурятия,Улан-Удэ,51.8334378,107.5841511,11,2.60.1.200
480,1971-01-18,female,Бурятия,Улан-Удэ,51.8334378,107.5841511,11,2.60.1.201
481,1952-01-16,male,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.1.202
482,1959-01-16,female,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.1.203
483,1969-06-13,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.204
484,1984-09-06,female,Челябинская,Магнитогорск,53.4071891,58.9791432,28,2.60.1.205
485,2003-05-10,male,Курская,Курск,51.7303391,36.1926448,32,2.60.1.206
486,1969-04-06,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.1.207
487,1947-03-26,female,Москва,Москва,55.7538789,37.6203735,1,2.60.1.208
488,1942-07-27,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.209
489,1965-10-01,male,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.1.210
490,1975-10-17,male,Самарская,Тольятти,53.5206438,49.389461,55,2.60.1.211
491,1991-07-30,male,Чувашская Республика,Чебоксары,56.1439378,47.2488718,63,2.60.1.212
492,1960-10-19,male,Татарстан,Казань,55.7943877,49.1115312,72,2.60.1.213
493,1967-05-29,female,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.1.214
494,2005-05-13,male,Москва,Москва,55.7538789,37.6203735,1,2.60.1.215
495,1962-04-01,female,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.1.216
