client_id,district_id,birth_date,sex
4290,32,1947-03-09,male
4291,58,1951-05-07,female
4292,72,1952-07-19,male
4293,4,1959-12-16,female
4294,4,1956-06-22,male
4295,18,1960-03-16,male
4296,57,1925-11-06,male
4297,57,1928-10-16,female
4298,33,1920-04-18,male
4299,50,1977-09-15,female
4300,1,1977-11-15,female
4301,14,1956-05-03,female
4302,30,1944-01-04,female
4303,21,1978-03-05,female
4304,5,1945-06-15,female
4305,40,1939-06-21,female
4306,40,1940-10-17,male
4307,1,1977-04-14,male
4308,44,1970-01-10,female
4309,39,1979-04-26,female
4310,65,1925-05-30,female
4311,59,1981-04-12,male
4312,72,1979-10-20,female
4313,53,1968-02-21,female
4314,58,1925-05-24,female
4315,74,1959-04-25,female
4316,1,1943-08-26,female
4317,53,1978-10-11,female
4318,43,1942-09-11,female
4319,43,1946-11-06,male
4320,66,1958-11-04,female
4321,19,1973-10-18,female
4322,19,1970-10-01,male
4323,40,1924-03-20,male
4324,40,1918-07-22,female
4325,55,1947-07-19,male
4326,1,1930-09-20,male
4327,1,1937-08-23,female
4328,59,1976-06-13,female
4329,64,1947-05-18,female
4330,33,1921-07-02,male
4331,5,1959-09-03,male
4332,57,1936-01-11,male
4333,1,1958-04-20,male
4334,1,1954-02-19,female
4335,54,1924-12-25,female
4336,19,1969-08-02,female
4337,48,1966-04-21,male
4338,30,1944-10-25,male
4339,59,1977-09-15,female
4340,1,1949-07-18,female
4341,76,1964-05-01,male
4342,63,1918-04-07,female
4343,27,1929-08-09,female
4344,54,1925-06-15,male
4345,18,1974-09-29,female
4346,3,1973-09-20,female
4347,54,1926-06-20,female
4348,3,1978-04-17,female
4349,1,1959-08-22,female
4350,1,1966-08-20,male
4352,72,1971-07-24,male
4353,28,1979-09-19,female
4354,28,1986-08-13,male
4355,1,1938-12-29,female
4358,70,1942-10-24,male
4359,64,1950-08-02,male
4360,19,1965-07-10,female
4361,46,1955-05-04,male
4362,50,1943-09-16,male
4363,50,1951-07-01,female
4364,22,1977-12-05,male
4365,10,1961-05-12,male
4367,14,1982-03-30,male
4368,32,1977-10-21,female
4369,53,1965-06-15,male
4370,59,1939-06-28,male
4371,32,1968-12-12,male
4372,3,1933-10-11,male
4373,51,1951-12-20,male
4376,70,1954-03-05,male
4377,48,1978-01-31,male
4380,1,1931-05-13,male
4381,56,1959-01-25,male
4382,18,1980-10-20,male
4383,21,1963-08-01,male
4384,10,1973-01-12,female
4385,21,1972-10-02,female
4386,53,1945-12-27,female
4387,52,1946-02-18,male
4388,4,1936-09-16,female
4389,10,1926-07-01,female
4390,7,1972-04-29,female
4393,1,1941-09-11,female
4394,64,1975-12-30,female
4395,36,1958-05-16,female
4396,63,1974-11-07,female
4397,63,1973-11-26,male
4398,77,1958-07-23,male
4399,61,1967-11-20,female
4400,54,1959-08-29,female
4401,8,1968-07-20,male
4402,23,1929-04-11,male
4403,36,1938-10-19,female
4404,31,1951-04-09,female
4405,47,1959-04-17,female
4406,1,1954-11-01,male
4407,70,1975-07-06,male
4408,62,1923-05-19,male
4409,62,1928-01-22,female
4410,24,1976-01-12,female
4411,54,1950-01-02,male
4412,54,1952-11-26,female
4413,74,1977-05-04,male
4414,50,1933-06-19,male
4415,4,1977-07-09,male
4416,67,1970-12-25,male
4417,1,1976-04-24,male
4418,28,1970-05-19,male
4420,55,1957-05-06,male
4421,1,1944-06-27,female
4422,76,1943-07-31,female
4423,27,1918-05-24,male
4424,21,1933-05-06,male
4425,21,1936-10-15,female
4426,26,1969-09-13,female
4427,30,1940-11-03,male
4428,38,1954-03-09,male
4429,64,1945-04-02,male
4430,64,1938-06-27,female
4431,58,1930-09-30,male
4432,1,1964-03-14,female
4433,1,1968-02-22,male
4434,64,1964-03-29,male
4435,64,1965-10-30,female
4436,27,1920-04-28,male
4437,70,1961-10-26,female
4438,70,1957-12-04,male
4439,70,1975-03-25,male
4440,33,1948-12-26,male
4441,33,1943-10-07,female
4442,23,1921-04-29,female
4444,77,1969-03-28,male
4445,77,1964-04-14,female
4446,71,1950-10-11,female
4447,71,1957-08-16,male
4448,72,1942-05-02,female
4449,8,1949-11-08,male
4450,67,1949-01-05,female
4451,50,1927-10-19,female
4452,70,1924-06-08,female
4453,61,1976-05-29,female
4454,61,1976-02-09,male
4455,70,1976-07-29,male
4456,30,1936-10-23,male
4457,1,1943-01-17,male
4458,22,1950-12-23,female
4459,1,1962-05-21,female
4460,1,1957-02-24,male
4461,54,1957-04-22,female
4462,1,1977-09-13,male
4463,76,1923-08-17,male
4464,53,1964-11-19,male
4465,74,1937-06-02,male
4466,75,1922-10-07,female
4467,20,1944-11-17,female
4468,20,1944-05-04,male
4469,8,1973-02-28,female
4471,64,1975-06-11,female
4472,74,1965-07-25,male
4473,1,1944-12-27,male
4474,3,1964-12-09,female
4476,3,1927-01-13,male
4477,74,1957-01-18,male
4478,74,1952-05-14,female
4479,2,1958-07-24,female
4480,74,1963-03-30,male
4481,1,1975-06-16,male
4482,56,1979-01-17,male
4483,63,1966-08-29,female
4484,37,1955-04-11,male
4485,36,1919-07-20,male
4486,36,1914-06-14,female
4487,22,1974-08-14,male
4488,22,1971-04-03,female
4489,76,1948-03-24,male
4490,76,1956-02-18,female
4491,2,1977-07-13,female
4492,16,1965-09-08,female
4493,33,1947-10-05,male
4494,54,1952-11-09,male
4495,66,1979-04-11,male
4496,10,1971-02-19,male
4497,10,1964-09-14,female
4498,31,1931-12-28,male
4499,31,1929-09-28,female
4500,17,1924-08-12,male
4501,70,1947-03-18,female
4502,21,1932-01-10,male
4503,21,1928-05-28,female
4504,33,1965-11-24,female
4505,33,1966-07-06,male
4506,11,1954-11-30,female
4507,1,1970-08-03,male
4508,54,1921-11-14,male
4509,54,1920-03-12,female
4510,34,1938-12-28,female
4511,51,1945-04-27,female
4512,1,1963-10-19,male
4514,65,1940-12-25,male
4515,59,1920-09-28,female
4516,1,1961-09-27,female
4518,39,1952-04-04,female
4519,70,1951-10-31,female
4520,1,1957-06-28,female
4521,1,1943-09-09,male
4522,68,1950-11-01,female
4523,68,1952-03-09,male
4524,77,1957-07-14,male
4525,77,1964-07-17,female
4526,70,1970-04-24,female
4527,1,1963-02-04,female
4528,28,1922-01-09,male
4529,37,1976-09-16,male
4530,37,1984-09-18,female
4531,64,1964-06-25,female
4532,39,1953-10-09,male
4533,64,1980-01-29,male
4534,38,1954-12-24,male
4535,1,1931-12-03,female
4536,41,1947-10-14,male
4539,55,1942-12-12,male
4540,69,1936-01-16,male
4541,32,1971-03-02,female
4542,29,1954-02-06,male
4543,1,1941-12-01,male
4544,52,1955-06-13,female
4545,3,1936-01-20,female
4546,23,1951-04-20,female
4547,9,1943-12-30,female
4548,7,1958-01-05,male
4549,10,1920-10-30,female
4550,72,1942-10-17,female
4551,60,1924-04-29,male
4552,60,1919-02-28,female
4553,1,1945-02-23,female
4554,70,1937-07-24,male
4555,52,1960-08-07,male
4556,74,1970-05-31,male
4557,44,1932-10-24,female
4558,44,1928-09-27,male
4559,35,1958-03-09,female
4560,9,1963-10-20,male
4561,40,1968-06-29,female
4562,25,1965-10-11,male
4563,10,1971-07-25,female
4564,10,1975-08-25,male
4565,14,1948-03-03,male
4567,70,1937-02-12,male
4568,70,1982-04-26,male
4569,6,1971-07-09,female
4570,1,1939-11-03,female
4571,1,1967-11-07,male
4572,28,1936-05-21,female
4573,5,1955-10-12,female
4574,20,1966-11-12,female
4575,36,1964-09-20,female
4576,53,1958-06-27,male
4577,64,1949-07-25,female
4578,15,1976-12-27,male
4579,74,1939-07-01,female
4580,30,1944-11-24,female
4581,1,1956-06-16,female
4582,44,1918-10-12,male
4583,61,1941-08-24,female
4584,7,1949-06-24,female
4585,9,1948-09-10,female
4586,9,1951-08-13,male
4587,36,1978-05-06,female
4588,53,1976-11-05,female
4589,2,1976-09-15,female
4590,1,1936-03-17,male
4591,43,1933-08-19,male
4592,1,1955-03-29,female
4593,72,1932-07-03,male
4594,1,1940-11-25,male
4595,1,1940-11-29,female
4596,74,1973-08-31,female
4597,1,1952-05-19,female
4598,25,1941-04-12,female
4599,25,1947-12-05,male
4600,70,1967-03-13,male
4601,1,1935-04-02,male
4602,1,1934-04-04,female
4603,69,1946-07-26,female
4604,67,1968-10-02,male
4605,18,1980-09-09,female
4606,8,1937-10-14,male
4607,74,1976-11-16,female
4608,41,1945-01-18,male
4609,7,1976-12-19,female
4610,34,1966-01-02,female
4611,1,1953-05-10,female
4612,44,1960-09-23,female
4615,56,1951-07-31,male
4617,45,1977-12-20,male
4618,45,1972-03-27,female
4619,77,1941-02-20,female
4620,54,1940-11-01,female
4621,54,1946-02-10,male
4622,50,1972-05-25,female
4623,68,1967-05-09,male
4624,48,1966-05-24,female
4625,48,1967-03-04,male
4626,3,1947-11-24,female
4627,1,1942-03-24,male
4628,1,1938-05-31,female
4629,76,1923-05-10,male
4630,76,1915-09-27,female
4631,8,1933-04-01,female
4632,1,1928-04-18,male
4633,62,1980-10-31,female
4634,67,1940-03-09,female
4635,67,1936-02-28,male
4636,48,1977-09-22,male
4637,61,1969-02-13,male
4638,33,1968-02-26,female
4639,20,1980-05-16,male
4640,75,1956-05-07,female
4641,33,1958-02-12,male
4642,33,1960-08-03,female
4643,1,1969-07-21,female
4644,20,1931-01-19,male
4647,8,1978-08-20,male
4648,33,1964-01-24,male
4649,45,1928-06-25,female
4650,54,1965-07-15,female
4651,2,1979-01-24,male
4652,53,1962-02-26,male
4653,4,1946-12-18,female
4654,2,1950-02-15,female
4655,2,1947-10-14,male
4656,1,1942-09-16,male
4657,15,1941-09-13,male
4658,33,1935-10-11,male
4659,50,1959-04-14,female
4660,60,1975-07-06,female
4661,1,1944-05-11,female
4662,1,1927-02-10,female
4663,72,1942-10-29,male
4664,38,1921-08-05,male
4665,9,1926-08-27,female
4666,9,1928-06-12,male
4667,25,1941-04-26,male
4668,25,1938-06-25,female
4670,51,1968-08-14,female
4671,51,1972-07-27,male
4672,44,1949-08-28,male
4673,69,1952-08-16,male
4674,59,1978-12-27,female
4675,23,1975-10-02,male
4677,3,1921-09-29,female
4678,21,1968-12-06,male
4679,20,1948-01-31,male
4680,72,1979-05-24,female
4681,1,1949-10-08,female
4682,1,1953-08-11,male
4683,51,1956-08-02,male
4684,1,1953-03-05,female
4685,62,1964-07-14,male
4686,39,1944-07-02,male
4687,16,1947-12-19,female
4688,16,1940-09-11,male
4689,50,1963-04-26,male
4690,66,1962-08-26,female
4691,66,1964-01-28,male
4692,76,1955-04-06,female
4693,42,1943-03-02,male
4694,42,1943-04-15,female
4695,52,1925-12-11,male
4696,52,1933-04-12,female
4697,27,1957-09-25,female
4698,45,1963-03-31,male
4699,13,1963-11-12,female
4700,70,1937-06-15,female
4701,22,1941-06-28,male
4704,12,1955-04-29,female
4705,1,1955-09-12,male
4706,58,1943-07-11,female
4707,58,1940-11-05,male
4708,18,1950-07-14,male
4709,54,1978-04-16,male
4710,52,1961-05-09,female
4711,52,1955-07-23,male
4712,37,1960-06-06,female
4713,13,1918-11-04,female
4714,13,1911-08-20,male
4715,15,1976-08-12,female
4716,10,1933-08-02,female
4717,32,1944-08-09,male
4718,2,1932-11-22,male
4719,23,1937-02-18,male
4720,33,1946-05-06,female
4721,65,1956-03-21,female
4722,8,1972-01-28,male
4723,1,1941-02-06,female
4724,53,1973-10-14,female
4725,34,1945-11-17,male
4726,34,1952-07-04,female
4727,74,1970-11-23,female
4728,74,1970-10-31,male
4729,18,1945-07-07,male
4730,68,1920-05-04,male
4731,52,1973-02-11,female
4732,70,1918-03-17,male
4733,1,1955-07-17,male
4734,72,1925-03-21,male
4735,72,1922-10-23,female
4736,56,1943-05-28,female
4737,24,1981-06-01,female
4739,37,1960-03-08,female
4740,28,1977-06-12,male
4741,74,1929-07-29,female
4742,61,1949-04-13,female
4743,61,1956-09-25,male
4744,6,1929-12-18,male
4745,68,1948-08-04,female
4746,39,1941-07-20,female
4747,76,1922-04-27,female
4748,76,1928-01-26,male
4749,57,1948-01-19,female
4750,70,1962-04-04,male
4751,35,1973-01-08,male
4752,7,1939-10-09,male
4753,7,1934-02-18,female
4754,27,1939-12-28,female
4755,71,1954-09-05,female
4756,22,1950-01-08,female
4757,22,1945-10-09,male
4758,50,1973-01-09,female
4759,50,1980-02-21,male
4760,70,1935-03-27,male
4761,70,1934-11-28,female
4762,76,1971-02-13,female
4763,77,1944-02-23,female
4764,54,1979-10-15,male
4765,48,1935-03-06,male
4766,22,1967-05-27,male
4767,26,1918-09-21,female
4768,1,1960-04-03,female
4769,22,1923-01-23,female
4770,22,1924-12-13,male
4771,64,1961-01-07,female
4772,6,1950-01-29,female
4773,33,1952-06-13,female
4774,59,1951-08-14,male
4775,59,1948-07-22,female
4776,1,1974-12-22,male
4777,64,1929-06-23,female
4778,64,1922-03-07,male
4779,52,1978-02-10,male
4780,54,1972-02-01,female
4781,9,1966-08-15,female
4782,25,1966-12-28,male
4783,31,1978-10-16,female
4784,42,1920-12-08,female
4785,42,1921-10-06,male
4786,54,1938-08-16,male
4787,36,1962-03-12,male
4788,39,1980-04-27,female
4789,24,1940-09-26,female
4790,75,1946-02-09,male
4791,51,1936-02-15,male
4792,20,1957-05-25,female
4793,55,1946-02-15,female
4794,20,1945-11-16,female
4795,74,1925-09-18,female
4796,7,1928-03-11,male
4797,59,1940-09-03,female
4798,37,1962-01-02,female
4799,75,1946-03-20,female
4800,75,1953-08-14,male
4801,23,1978-11-25,male
4802,75,1971-07-06,male
4803,45,1945-08-07,male
4804,51,1930-02-07,female
4805,1,1935-03-13,female
4806,19,1944-02-01,female
4807,25,1948-12-28,male
4808,23,1981-11-24,female
4809,19,1930-11-01,male
4810,19,1935-01-26,female
4811,77,1971-03-26,female
4812,1,1925-06-26,male
4813,43,1968-10-25,male
4814,54,1962-02-28,male
4815,15,1970-09-17,male
4816,15,1974-03-04,female
4817,12,1969-09-04,male
4818,1,1932-03-13,male
4819,62,1964-04-13,male
4820,2,1969-09-19,female
4821,35,1939-06-08,female
4822,35,1945-10-13,male
4823,7,1982-04-16,male
4824,54,1940-03-05,male
4826,25,1977-12-27,female
4831,27,1958-08-14,male
4832,56,1957-01-09,female
4833,30,1971-02-28,female
4836,49,1952-12-31,male
4837,56,1967-03-13,female
4853,58,1939-03-01,male
4861,57,1977-11-01,female
4862,1,1943-11-23,female
4863,1,1974-03-02,female
4877,45,1957-02-19,male
4882,36,1978-12-21,male
4886,23,1979-12-09,male
4892,26,1969-03-08,male
4901,72,1950-05-08,female
4904,38,1961-04-19,female
4906,64,1976-10-19,female
4907,64,1974-05-31,male
4915,40,1963-07-19,male
4916,52,1939-01-09,male
4918,11,1968-05-06,male
4919,49,1951-05-26,female
4923,66,1962-07-02,male
4925,45,1951-06-18,male
4927,72,1955-03-16,female
4928,9,1976-02-09,male
4929,74,1943-07-30,male
4930,1,1981-07-30,male
4937,54,1960-11-09,female
4941,60,1979-02-25,female
4942,38,1959-07-05,male
4944,58,1982-04-07,male
4949,54,1982-10-20,male
4956,6,1946-10-10,male
4959,77,1979-04-25,male
4961,54,1982-07-31,male
4968,50,1938-05-26,male
4969,64,1968-07-20,female
4972,70,1977-07-13,female
4974,5,1962-06-30,female
4975,5,1961-10-21,male
4976,36,1981-01-18,male
4979,7,1937-06-28,male
4989,28,1935-09-04,male
4992,55,1972-07-14,female
4993,1,1973-06-27,female
4994,1,1978-06-21,male
5002,65,1977-07-17,female
5010,42,1950-09-08,female
5012,27,1972-09-22,female
5013,1,1980-09-15,male
5016,1,1946-01-05,female
5028,28,1976-04-10,male
5030,1,1980-01-15,male
5046,1,1937-08-22,male
5050,62,1951-01-19,male
5056,67,1957-02-04,female
5067,21,1975-09-10,female
5072,1,1981-03-24,female
5081,1,1961-10-31,female
5093,55,1949-04-12,female
5107,50,1947-10-06,female
5108,50,1944-05-22,male
5111,50,1959-12-12,male
5117,52,1975-03-21,male
5126,43,1965-04-03,male
5127,33,1975-04-05,female
5128,70,1963-12-24,male
5132,51,1967-10-21,male
5133,66,1959-08-10,female
5134,58,1967-07-19,female
5137,5,1979-05-05,male
5138,45,1974-08-05,female
5141,54,1953-05-19,female
5143,77,1973-03-09,male
5144,77,1966-06-07,female
5145,26,1950-10-31,female
5149,15,1962-12-18,male
5152,43,1975-09-09,female
5159,39,1964-12-02,male
5163,43,1957-10-28,female
5164,9,1971-11-30,male
5171,64,1956-09-23,female
5175,63,1949-09-18,female
5180,1,1943-12-20,male
5189,74,1961-01-10,female
5200,33,1960-04-23,female
5201,33,1954-04-19,male
5203,61,1945-09-08,female
5204,47,1963-01-22,male
5212,72,1946-10-12,female
5213,1,1980-10-10,male
5214,47,1976-09-12,male
5215,47,1973-10-15,female
5217,74,1940-07-16,female
5223,2,1977-01-11,female
5224,29,1949-07-24,male
5232,74,1948-04-06,female
5233,66,1967-10-30,male
5236,25,1978-06-03,male
5237,1,1977-08-03,male
5240,74,1940-02-17,male
5241,63,1978-06-26,male
5243,2,1970-04-18,male
5245,38,1942-03-18,female
5246,70,1982-05-15,male
5247,47,1943-04-14,male
5249,5,1971-01-05,female
5253,69,1946-10-07,female
5254,69,1948-09-16,male
5263,1,1962-02-27,female
5273,39,1959-01-10,male
5275,28,1950-05-21,male
5277,44,1968-11-07,female
5281,73,1941-12-24,male
5283,17,1982-03-10,male
5284,51,1971-09-24,female
5287,77,1971-01-02,male
5308,41,1974-07-09,female
5312,71,1947-01-08,male
5313,71,1947-01-16,female
5318,74,1968-03-28,male
5319,74,1964-09-23,female
5320,17,1951-04-07,female
5321,17,1950-02-01,male
5322,73,1956-03-13,female
5323,14,1976-02-17,female
5325,66,1970-09-18,female
5326,66,1967-08-12,male
5333,39,1967-05-29,female
5334,48,1935-12-29,male
5337,1,1961-05-02,male
5338,1,1966-05-25,female
5347,41,1949-03-31,male
5352,40,1976-08-18,female
5353,48,1967-05-22,female
5354,30,1967-01-05,female
5358,54,1942-08-31,male
5362,47,1939-12-09,male
5364,62,1964-03-14,male
5365,62,1971-05-01,female
5366,60,1971-09-20,female
5367,60,1979-06-06,male
5374,63,1947-11-26,male
5376,14,1970-01-23,male
5379,60,1978-03-20,male
5384,73,1935-07-21,male
5385,67,1974-02-01,male
5389,17,1968-08-31,male
5392,16,1955-03-28,female
5393,4,1955-12-03,male
5395,45,1962-06-01,male
5397,72,1969-07-30,female
5398,72,1967-03-23,male
5399,24,1972-12-27,female
5402,30,1968-05-29,female
5404,58,1976-09-18,female
5409,15,1948-03-25,male
5413,33,1946-04-10,male
5420,61,1935-07-19,male
5433,50,1975-09-24,male
5441,18,1957-01-25,male
5445,69,1952-09-16,male
5450,8,1940-08-28,male
5460,63,1961-10-01,male
5461,9,1968-09-20,female
5462,9,1963-09-08,male
5468,68,1944-05-27,female
5469,63,1979-03-02,female
5472,53,1956-05-10,male
5473,70,1968-08-09,female
5478,33,1945-10-27,male
5487,56,1947-09-17,female
5517,57,1964-03-13,male
5521,9,1973-05-15,female
5526,27,1947-03-19,male
5527,27,1941-11-28,female
5530,12,1953-03-29,male
5531,4,1979-05-15,male
5539,74,1935-06-05,male
5563,1,1976-01-01,male
5565,3,1966-12-22,female
5574,9,1970-09-12,female
5579,77,1951-02-16,male
5580,77,1952-03-01,female
5606,4,1980-08-06,male
5617,56,1958-08-01,female
5618,63,1953-03-22,female
5642,70,1957-11-04,female
5684,8,1955-03-02,female
5699,73,1950-10-08,male
5701,2,1959-11-22,female
5704,66,1975-10-09,female
5722,64,1959-10-07,female
5727,54,1953-02-24,male
5736,1,1953-05-16,male
5753,39,1948-05-23,male
5760,66,1948-05-08,male
5761,66,1941-05-11,female
5774,46,1960-01-15,female
5775,46,1955-03-10,male
5788,72,1962-05-04,male
5801,26,1979-12-10,female
5826,15,1968-09-09,male
5827,15,1975-01-28,female
5858,52,1952-07-17,male
5859,52,1945-01-29,female
5860,47,1964-04-22,male
5866,67,1978-04-03,female
5873,5,1979-04-06,female
5911,14,1935-10-03,male
5928,42,1970-09-10,female
5965,50,1951-04-10,male
5977,43,1979-05-31,male
5978,33,1944-01-27,female
6001,60,1937-05-01,male
6015,54,1973-11-21,male
6033,1,1966-05-27,male
6034,20,1939-08-15,male
6039,1,1958-07-03,female
6040,1,1963-04-10,male
6042,53,1963-10-12,male
6052,40,1949-04-06,male
6067,70,1950-03-13,female
6077,54,1980-04-30,female
6112,43,1958-12-28,female
6114,66,1940-02-15,female
6115,13,1953-12-25,female
6122,6,1968-02-16,female
6144,54,1956-12-19,female
6175,72,1964-05-17,male
6178,1,1940-10-15,female
6183,1,1963-11-16,male
6185,58,1948-03-05,female
6186,58,1952-05-27,male
6191,74,1952-12-24,male
6196,68,1943-03-09,male
6235,5,1940-04-04,male
6255,54,1946-01-01,female
6256,54,1941-05-21,male
6257,75,1942-08-20,female
6272,1,1942-10-10,male
6275,13,1956-12-30,male
6299,1,1936-08-09,male
6301,55,1949-03-08,female
6317,77,1957-01-27,female
6318,77,1950-03-05,male
6342,8,1954-06-04,male
6349,72,1972-12-03,male
6359,64,1976-07-06,male
6363,4,1973-10-20,female
6366,49,1966-02-21,male
6367,44,1970-04-28,male
6383,15,1970-01-07,male
6391,34,1952-01-30,male
6408,47,1956-06-29,male
6417,40,1950-01-07,male
6422,28,1960-09-23,male
6452,64,1942-07-17,male
6468,70,1944-02-23,male
6469,4,1953-03-16,male
6473,76,1940-09-30,female
6474,76,1934-11-30,male
6478,3,1951-05-20,male
6481,1,1958-12-24,female
6485,48,1962-05-21,female
6499,44,1963-02-01,male
6501,1,1970-11-04,male
6511,47,1953-08-07,male
6544,66,1974-08-04,male
6545,66,1978-09-09,female
6546,1,1963-08-22,female
6551,24,1948-08-12,female
6552,71,1955-02-21,male
6567,5,1978-11-21,female
6571,72,1971-03-24,female
6604,72,1948-07-26,male
6610,57,1954-06-03,male
6616,1,1953-06-18,male
6619,43,1943-12-18,female
6644,1,1959-09-06,female
6691,43,1942-10-15,male
6698,43,1952-07-13,female
6729,15,1957-12-27,male
6731,13,1943-11-26,male
6749,9,1943-09-29,female
6750,9,1946-06-04,male
6753,15,1962-05-23,male
6764,19,1944-04-12,male
6789,57,1979-03-26,male
6798,61,1948-08-03,female
6803,5,1980-12-07,female
6804,5,1981-06-07,male
6827,59,1969-04-28,male
6829,10,1963-12-24,female
6844,53,1971-09-05,female
6886,66,1942-03-13,female
6892,1,1951-03-22,female
6893,1,1944-01-14,male
6895,42,1971-06-24,male
6906,64,1949-09-25,male
6922,14,1939-04-27,female
6924,17,1967-08-23,male
6936,52,1959-02-27,female
6944,43,1970-03-13,male
6946,74,1970-01-29,female
6967,44,1953-12-17,male
6978,38,1965-04-05,male
6987,1,1968-01-29,male
7010,70,1967-06-30,male
7011,70,1961-04-14,female
7043,77,1940-06-30,male
7065,5,1971-07-07,female
7100,30,1961-09-23,female
7102,75,1967-07-20,female
7112,76,1961-06-24,male
7127,3,1957-09-29,male
7150,45,1963-09-16,female
7166,15,1964-05-13,male
7186,27,1944-06-01,female
7195,50,1962-09-11,male
7234,28,1965-08-04,male
7241,57,1957-09-06,female
7286,47,1970-02-10,female
7291,77,1940-12-02,female
7299,1,1938-09-16,male
7311,56,1949-05-18,male
7324,1,1963-03-18,female
7325,24,1975-01-24,male
7327,49,1959-05-22,male
7339,19,1974-02-28,female
7348,6,1977-10-26,female
7366,29,1973-04-12,female
7390,1,1937-11-04,male
7411,54,1963-01-25,female
7412,54,1955-10-17,male
7422,74,1958-11-26,male
7423,74,1964-09-08,female
7434,34,1942-04-04,female
7435,67,1957-04-16,female
7521,74,1960-02-09,female
7567,5,1937-03-15,male
7576,38,1962-07-10,male
7586,56,1973-01-28,female
7594,64,1949-04-07,female
7614,64,1977-03-05,male
7632,1,1948-01-11,male
7672,26,1953-04-05,male
7678,3,1962-04-07,male
7683,12,1946-04-01,male
7723,48,1966-06-14,female
7724,48,1968-02-23,male
7727,31,1958-06-13,female
7753,70,1978-09-23,female
7765,1,1958-02-24,female
7772,1,1976-12-30,female
7787,34,1951-07-10,male
7796,50,1975-09-27,female
7797,50,1970-07-30,male
7800,16,1957-08-30,female
7814,61,1976-01-06,female
7815,4,1946-01-19,female
7843,6,1966-05-11,male
7855,7,1964-01-30,female
7862,74,1965-10-17,male
7863,72,1959-03-12,male
7864,34,1935-12-14,male
7914,38,1966-10-24,female
7959,1,1978-06-29,female
7970,74,1967-11-20,male
7980,16,1976-08-08,male
8013,43,1942-06-22,male
8030,1,1967-07-19,male
8064,54,1966-11-29,female
8074,61,1958-10-07,male
8076,16,1950-07-27,female
8089,35,1965-04-06,male
8091,5,1971-02-10,male
8096,38,1979-11-02,female
8105,72,1963-03-12,male
8130,62,1976-05-08,female
8200,1,1944-05-31,female
8217,69,1978-08-02,male
8276,43,1979-06-08,female
8287,14,1936-09-26,male
8295,15,1951-01-23,female
8327,48,1945-08-31,female
8333,60,1966-02-01,male
8342,76,1979-07-30,male
8356,3,1969-09-04,male
8359,74,1979-12-06,male
8362,74,1975-09-15,female
8366,41,1960-05-21,female
8392,36,1966-05-08,female
8393,36,1966-05-06,male
8432,38,1968-01-06,female
8433,38,1961-09-11,male
8463,75,1947-09-04,male
8489,75,1952-12-27,female
8502,51,1943-04-19,male
8506,69,1979-12-25,female
8510,55,1947-05-24,male
8548,57,1945-05-10,female
8568,1,1971-12-03,female
8571,54,1935-10-26,male
8598,46,1957-12-31,female
8610,55,1948-05-02,female
8611,55,1948-10-26,male
8615,12,1939-04-13,female
8636,71,1941-11-12,female
8661,1,1954-05-11,female
8666,7,1971-08-28,female
8667,77,1967-02-12,female
8670,5,1943-01-07,female
8677,49,1955-08-14,male
8678,49,1962-07-12,female
8692,71,1953-07-07,female
8726,10,1953-08-10,male
8737,17,1948-04-11,female
8738,17,1948-07-10,male
8764,70,1940-07-07,female
8777,11,1953-04-11,female
9173,1,1945-02-04,male
9174,1,1940-10-09,female
9196,21,1939-04-23,female
9202,68,1962-02-09,male
9217,19,1940-01-30,female
9226,64,1939-12-25,female
9231,29,1972-09-24,female
9236,31,1956-05-07,female
9250,1,1963-01-14,male
9273,39,1955-08-26,female
9274,39,1958-04-05,male
9276,4,1946-11-06,male
9313,9,1960-04-17,female
9316,63,1958-10-26,female
9340,54,1967-08-22,male
9346,43,1972-12-10,male
9362,56,1973-07-19,female
9366,72,1975-06-26,male
9370,59,1975-12-20,male
9403,16,1974-03-22,male
9417,21,1949-03-08,male
9418,1,1950-04-10,male
9419,1,1950-11-09,female
9427,62,1970-11-09,female
9428,62,1965-05-09,male
9433,72,1945-03-22,female
9450,68,1943-10-11,female
9451,68,1942-05-05,male
9456,40,1941-12-07,female
9457,46,1978-09-26,male
9458,46,1973-11-21,female
9505,1,1958-08-21,male
9546,50,1955-11-02,female
9555,13,1947-05-15,female
9569,19,1950-07-18,female
9582,2,1942-04-14,female
9593,74,1968-01-28,female
9606,52,1949-02-16,male
9611,23,1958-05-27,male
9616,74,1962-09-19,male
9641,64,1945-01-26,male
9642,64,1937-09-03,female
9663,19,1945-09-24,male
9664,19,1944-11-13,female
9670,38,1948-05-04,male
9675,60,1970-02-19,female
9680,36,1977-08-21,male
9702,33,1951-11-16,female
9715,35,1977-11-30,female
9717,52,1952-11-10,female
9718,52,1959-02-03,male
9721,34,1954-12-05,male
9755,23,1951-06-05,female
9760,27,1969-02-17,male
9775,70,1960-06-23,male
9776,70,1961-03-05,female
9798,69,1950-03-02,female
9820,59,1968-01-21,female
9833,51,1964-09-21,male
9834,51,1960-03-17,female
9844,55,1945-08-03,male
9845,55,1943-06-15,female
9846,54,1967-07-01,female
9872,9,1967-03-17,female
9880,10,1970-12-10,female
9914,36,1942-12-08,male
9915,27,1967-07-10,male
9929,47,1967-07-19,female
9930,9,1972-06-23,male
9933,74,1941-10-15,male
